role,name,affiliation,address,trial_id,processed_name,first_name
Principal Investigator,"Pere Clavé, MD, PhD",Hospital de Mataró,,NCT04425759,pere clavé,pere
Principal Investigator,"Lluís Masana, Dr",IISPV,,NCT04407273,lluís masana,lluís
Study Chair,"Mical Paul, MD",Rambam,,NCT04438837,mical paul,mical
Principal Investigator,"Yacine TANDJAOUI-LAMBIOTTE, Dr",Assistance Publique - Hôpitaux de Paris,,NCT04355481,yacine tandjaoui-lambiotte,yacine
Principal Investigator,"Fabrice Carrat, MD",Inserm - Sorbonne Université,,NCT04392388,fabrice carrat,fabrice
Study Chair,"Dr Deepa Jayakody Arachchillage, FRCPath, MD",Imperial College London,,NCT04405232,deepa jayakody arachchillage,deepa
Principal Investigator,Betsy J Barnes,Feinstein Institute for Medical Research,,NCT04387786,betsy j barnes,betsy
Principal Investigator,"Milind Desai, M. D.",The Cleveland Clinic,,NCT04342728,milind desai,milind
Principal Investigator,Suma Thomas,The Cleveland Clinic,,NCT04342728,suma thomas,suma
Principal Investigator,"Peter Rosenberger, Prof.",+4970712986622,,NCT04341285,peter rosenberger,peter
Principal Investigator,"Viviane C Veiga, MD",Beneficência Portuguesa de Sao Paulo,,NCT04403685,viviane c veiga,viviane
Principal Investigator,"Ronni R Plovsing, MD, PhD","Dept. of Intensive Care, University Hospital Hvidovre, Denmark",,NCT04354584,ronni r plovsing,ronni
Principal Investigator,Benjamin Lallemant,CHU Nimes,,NCT04408391,benjamin lallemant,benjamin
Principal Investigator,"Steven Chan, M.D.",Princess Margaret Cancer Centre,,NCT04331665,steven chan,steven
Principal Investigator,"Vikas Gupta, M.D.",Princess Margaret Cancer Centre,,NCT04331665,vikas gupta,vikas
Principal Investigator,"Sean Wasserman, MBChB","CIDRI-Africa, University of Cape Town",,NCT04360759,sean wasserman,sean
Principal Investigator,"Graeme Meintjes, PhD","CIDRI-Africa, University of Cape Town",,NCT04360759,graeme meintjes,graeme
Principal Investigator,"Walter W Chatham, MD",University of Alabama at Birmingham,,NCT04362111,walter w chatham,walter
Principal Investigator,"Yong Goo Song, Professor",Gangnam Severance Hospital,,NCT04330144,yong goo song,yong
Principal Investigator,Wei Zhang,Jingzhou Hospital of Traditional Chinese Medicine,,NCT04278963,wei zhang,wei
Principal Investigator,"Jiang-Rong Huang, M.D.",Yangtze University Health Science Center,,NCT04278963,jiang-rong huang,jiang-rong
Principal Investigator,"Xiao-Dong Li, M.D.",Hubei Hospital of Traditional Chinese Medicine,,NCT04278963,xiao-dong li,xiao-dong
Principal Investigator,"Pablo O Rodriguez, MD",Centro de Educación Medica e Investigaciones Clínicas Norberto Quirno,,NCT04395105,pablo o rodriguez,pablo
Principal Investigator,"Luis P Maskin, MD",Centro de Educación Medica e Investigaciones Clínicas Norberto Quirno,,NCT04395105,luis p maskin,luis
Principal Investigator,"Steven Keller, MD, PhD","Brigham & Women's Hospital, Boston, MA",,NCT04389671,steven keller,steven
Principal Investigator,"Yuh-Chin T Huang, MD, MHS",Duke University,,NCT04389671,yuh-chin t huang,yuh-chin
Principal Investigator,"Jon T. Giles, MD",Columbia University Irving Medical Center,,NCT04318444,jon t. giles,jon
Principal Investigator,"Anne BERA, MD","University Hospital, Lille",,NCT04353011,anne bera,anne
Principal Investigator,"Bernard Cortet, MD,PhD","University Hospital, Lille",,NCT04351633,bernard cortet,bernard
Principal Investigator,Claire-Marie RANGON,Fondation Adolphe de Rothschild,,NCT04341415,claire-marie rangon,claire-marie
Principal Investigator,Jordi Colmenero,Sociedad Española de Trasplante Hepático,,NCT04361591,jordi colmenero,jordi
Principal Investigator,"Manisha Palta, MD",Duke University Health System,,NCT04357574,manisha palta,manisha
Principal Investigator,"Marco Ranucci, MD",IRCCS Policlinico San Donato,,NCT04441502,marco ranucci,marco
Principal Investigator,"Erland Östberg, M.D., Ph.D.",Region Västmanland,,NCT04382417,erland östberg,erland
Principal Investigator,"Giacomo Grasselli, MD","Fondazione IRCCS Ca' Granda, Ospedale Maggiore Policlinico",,NCT04388670,giacomo grasselli,giacomo
Principal Investigator,Larissa A Korde,National Cancer Institute (NCI),,NCT04387656,larissa a korde,larissa
Principal Investigator,"Christophe LENCLUD, MD","Hospital of Mantes-la-Jolie, France",,NCT04384731,christophe lenclud,christophe
Principal Investigator,"IN-GYU BAE, MD",Gyeongsang National University Hospital,,NCT04418128,in-gyu bae,in-gyu
Principal Investigator,"Adrian Egli, Prof. Dr. med.","Division of Clinical Bacteriology & Mycology, University Hospital Basel",,NCT04351503,adrian egli,adrian
Study Director,Richard Body,Manchester University NHS Foundation Trust,,NCT04408170,richard body,richard
Principal Investigator,"Jason Stout, MD",Duke University Hospital,,NCT04335552,jason stout,jason
Study Director,"Gianfranco Parati, MD, PhD",Istituto Auxologico Italiano,,NCT04371289,gianfranco parati,gianfranco
Principal Investigator,"Subodh Verma, MD, PhD",Canadian Medical and Surgical Knowledge Translation Research Group,,NCT04412018,subodh verma,subodh
Principal Investigator,"Faming Zhang, MD; PHD",The Second Hospital of Nanjing Medical University,,NCT04251767,faming zhang,faming
Principal Investigator,"Jorge Rojas-Serrano, MD, PhD.",National Institute of Respiratory Diseases - México,,NCT04318015,jorge rojas-serrano,jorge
Study Director,"Rogelio Perez-Padilla, MD",National Institute of Respiratory Diseases - México,,NCT04318015,rogelio perez-padilla,rogelio
Study Director,"Felipe Jurado-Camacho, MD. MSc",National Institute of Respiratory Diseases - México,,NCT04318015,felipe jurado-camacho,felipe
Study Chair,"Ireri Thirion-Romero, MD, MSc",National Institute of Respiratory Diseases - México,,NCT04318015,ireri thirion-romero,ireri
Study Chair,"Sebastian Rodríguez-Llamazares, MD, MPH",National Institute of Respiratory Diseases - México,,NCT04318015,sebastian rodríguez-llamazares,sebastian
Study Chair,"Carmen Hernandez Cárdenas, MD, MSc",National Institute of Respiratory Diseases - México,,NCT04318015,carmen hernandez cárdenas,carmen
Study Chair,"Cristobal Guadarrama-Pérez, MD",National Institute of Respiratory Diseases - México,,NCT04318015,cristobal guadarrama-pérez,cristobal
Study Chair,"Alejandra Ramírez-Venegas, MD, MSc",National Institute of Respiratory Diseases - México,,NCT04318015,alejandra ramírez-venegas,alejandra
Study Director,"Xavier Corbella, MD, PhD",Hospital Universitari de Bellvige,,NCT04341038,xavier corbella,xavier
Principal Investigator,"Tessa Goetghebuer, MD PhD",Centre Hospitalier Universitaire Saint Pierre,,NCT04432779,tessa goetghebuer,tessa
Principal Investigator,"Soeren Haghstroem, M.D, PhD","Aalborg University Hospital, Aalborg University",,NCT04375410,soeren haghstroem,soeren
Principal Investigator,"Luise Borch, M.D, PhD","Regional Hospital West Jutland, Herning",,NCT04375410,luise borch,luise
Principal Investigator,"Michiel Thomeer, MD,PhD",Ziekenhuis Oost-Limburg,,NCT04338568,michiel thomeer,michiel
Principal Investigator,"Marie Bistoquet, MD","University Hospital, Montpellier",,NCT04376944,marie bistoquet,marie
Study Chair,"Bruno François, MD","University Hospital, Limoges",,NCT04407689,bruno françois,bruno
Principal Investigator,"Manu Shankar-Hari, MD PhD",Guy's and St Thomas' NHS Foundation Trust,,NCT04379076,manu shankar-hari,manu
Principal Investigator,"Mazen Albaghdadi, MD",Massachusetts General Hospital,,NCT04377997,mazen albaghdadi,mazen
Principal Investigator,"Nicola Fazio, M.D., Ph.D.","European Institute of Oncology, IEO, IRCCS",,NCT04444401,nicola fazio,nicola
Principal Investigator,"Aurélie Mieuset, PhD",University Hospitals of Montpellier,,NCT04380714,aurélie mieuset,aurélie
Principal Investigator,"Thomas Marron, MD",Icahn School of Medicine at Mount Sinai,,NCT04388709,thomas marron,thomas
Principal Investigator,"Louis Grandjean, Dr",Great Ormond Street Hospital NHS Foundation Trust,,NCT04380896,louis grandjean,louis
Principal Investigator,"Enagnon Kazali ALIDJINOU, MD","University Hospital, Lille",,NCT04367142,enagnon kazali alidjinou,enagnon
Principal Investigator,John Radford,The University of Manchester,,NCT04397705,john radford,john
Study Chair,"Sergio I Valdés-Ferrer, MD, PhD",Instituto Nacional De Ciencias Médicas y Nutrición,,NCT04343963,sergio i valdés-ferrer,sergio
Principal Investigator,"Jean-Jacques KILADJIAN, Pr",FIM,,NCT04416438,jean-jacques kiladjian,jean-jacques
Principal Investigator,"Laurence LEGROS, Dr",FIM,,NCT04416438,laurence legros,laurence
Principal Investigator,Lorenzo Cohen,M.D. Anderson Cancer Center,,NCT04447222,lorenzo cohen,lorenzo
Principal Investigator,"Osama Kentab, MD",Princess Nourah Bint Abdulrahman University,,NCT04387240,osama kentab,osama
Principal Investigator,"Emilie Carretier, MD",Assistance Publique - Hôpitaux de Paris,,NCT04363671,emilie carretier,emilie
Principal Investigator,"Giuseppe GRITTI, MD",ASST PAPA GIOVANNI XXIII,,NCT04322188,giuseppe gritti,giuseppe
Principal Investigator,"Mehdi BENCHOUFI, MD",Assistance Publique - Hôpitaux de Paris,,NCT04335019,mehdi benchoufi,mehdi
Principal Investigator,"Jeffrey L Carson, MD","Rutgers, The State University of New Jersey",,NCT04374552,jeffrey l carson,jeffrey
Principal Investigator,"Richard Hotchkiss, MD PhD",Washington University School of Medicine,,NCT04442178,richard hotchkiss,richard
Principal Investigator,"Steve Pastores, MD",Memorial Sloan Kettering Cancer Center,,NCT04426201,steve pastores,steve
Principal Investigator,"Marcel van den Brink, MD, PhD",Memorial Sloan Kettering Cancer Center,,NCT04426201,marcel van den brink,marcel
Principal Investigator,"François Dubos, MD,PhD","University Hospital, Lille",,NCT04336761,françois dubos,françois
Principal Investigator,"Jessica Manson, Dr",University College London Hospital,,NCT04385069,jessica manson,jessica
Principal Investigator,"Mark Parkulo, MD",Mayo Clinic,,NCT04383587,mark parkulo,mark
Principal Investigator,"Elisabeth Bendstrup, MD, PhD",Aarhus University Hospital,,NCT04401163,elisabeth bendstrup,elisabeth
Study Director,"Thomas E Serena, MD","SerenaGroup, Inc.",,NCT04386265,thomas e serena,thomas
Principal Investigator,"Oliver Perilla Suarez, Hematologist",Hospital San Vicente Fundación,,NCT04391101,oliver perilla suarez,oliver
Principal Investigator,"John H Stone, MD",Massachusetts General Hospital,,NCT04356937,john h stone,john
Principal Investigator,"Nuttha Lumlertgul, MD, PhD",Guy's & St Thomas' Hospital,,NCT04445259,nuttha lumlertgul,nuttha
Principal Investigator,"Jamil Azzi, MD, PhD",Birgham and Women's Hospital,,NCT04420364,jamil azzi,jamil
Principal Investigator,"Karine Faure, MD,PhD","University Hospital, Lille",,NCT04372082,karine faure,karine
Study Chair,"Paul Aukrust, MD, Professor",Oslo University Hospital,,NCT04321616,paul aukrust,paul
Principal Investigator,"Andreas Barratt-Due, MD, PhD",Oslo University Hospital,,NCT04321616,andreas barratt-due,andreas
Principal Investigator,"Trine Kåsine, MD",Oslo University Hospital,,NCT04321616,trine kåsine,trine
Principal Investigator,"Katerina Nezvalova-Henriksen, Pharm D, PhD",Oslo Hospital Pharmacies,,NCT04321616,katerina nezvalova-henriksen,katerina
Principal Investigator,"Anne Margarita Dyrhol Riise, MD, Professor",Oslo University Hospital,,NCT04321616,anne margarita dyrhol riise,anne
Principal Investigator,"Marius Trøseid, MD, PhD",Oslo University Hospital,,NCT04321616,marius trøseid,marius
Principal Investigator,"Inge Christoffer Olsen, PhD",NorCRIN,,NCT04321616,inge christoffer olsen,inge
Study Chair,Abdol Hossein Shahverdi,Royan Institute,,NCT04366063,abdol hossein shahverdi,abdol
Principal Investigator,"Hossein Baharvand, Professor","Department of Stem Cells Biology and Technology, Cell Science Research Center, Royan Institute for Stem Cells Biology & Technology, Iran",,NCT04366063,hossein baharvand,hossein
Principal Investigator,"Sam (Saidi) Mohiddin, MD",Barts & The London NHS Trust,,NCT04340921,sam (saidi) mohiddin,sam
Study Chair,"Federica Marelli-Berg, PhD",Queen Mary University of London,,NCT04340921,federica marelli-berg,federica
Principal Investigator,"Dr. Eman Elmekaty, PharmD",Hamad Medical Corporation,,NCT04425382,eman elmekaty,eman
Principal Investigator,"Stéphane Bar, MD",CHU Amiens,,NCT04368338,stéphane bar,stéphane
Study Chair,"Ting Yang, Doctor",China-Japan Friendship Hospital,,NCT04368793,ting yang,ting
Principal Investigator,"Francesco Menichetti, MD","Azienda Ospedaliero, Universitaria Pisana",,NCT04393051,francesco menichetti,francesco
Principal Investigator,"David J Pinato, MD",Clinical Senior Lecturer and Consultant in Medical Oncology,,NCT04393974,david j pinato,david
Principal Investigator,"Eric Raymond, MD",Groupe Hospitalier Paris Saint Joseph,,NCT04437719,eric raymond,eric
Principal Investigator,"nejla uzun, MSc, Pt",Istanbul University-Cerrahpasa,,NCT04403438,nejla uzun,nejla
Principal Investigator,"Susi Kriemler, Prof.",University of Zurich,,NCT04448717,susi kriemler,susi
Principal Investigator,Zhu Fengcai,Jiangsu Province Centers for Disease Control and Prevention,,NCT04313127,zhu fengcai,zhu
Principal Investigator,Guan Xuhua,Hubei Provincial Center for Disease Control and Prevention,,NCT04313127,guan xuhua,guan
Principal Investigator,Wang Wei,Tongji Hospital,,NCT04313127,wang wei,wang
Principal Investigator,Bruce Biccard,University of Cape Town,,NCT04367207,bruce biccard,bruce
Principal Investigator,"Jalila Ben Khelil, Pr",Hopital Abderrahmane Mami,,NCT04349228,jalila ben khelil,jalila
Study Chair,"Constantino López Macías, PhD","UIMIQ Hospital de especialidades, CMN S.XXI",,NCT04423640,constantino lópez macías,constantino
Study Director,"JungWon Woo, Ph.D.","Genexine, Inc.",,NCT04445389,jungwon woo,jungwon
Study Director,"Guillaume BONNET, MD",Hopital Européen Georges Pompidou,,NCT04344327,guillaume bonnet,guillaume
Principal Investigator,"Orianne WEIZMAN, MD",CHU de Nancy,,NCT04344327,orianne weizman,orianne
Study Chair,Rebecca A Auer,Ottawa Hospital Research Institute,,NCT04442048,rebecca a auer,rebecca
Principal Investigator,"Ugo Pastorino, MD","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan, Italy",,NCT04441814,ugo pastorino,ugo
Study Director,"Sandra Hansen, MD",Hvidovre University Hospital,,NCT04345289,sandra hansen,sandra
Study Director,"Simone Bastrup Israelsen, MD",Hvidovre University Hospital,,NCT04345289,simone bastrup israelsen,simone
Study Director,"Louise Thorlacius-Ussing, MD",Hvidovre University Hospital,,NCT04345289,louise thorlacius-ussing,louise
Study Director,"Karen Brorup Heje Pedersen, MD",Hvidovre University Hospital,,NCT04345289,karen brorup heje pedersen,karen
Study Director,"Clara Clausen, MD",Hvidovre University Hospital,,NCT04345289,clara clausen,clara
Study Director,"Michaela Tinggaard, MD",Hvidovre University Hospital,,NCT04345289,michaela tinggaard,michaela
Study Director,"Nichlas Hovmand, MD",Hvidovre University Hospital,,NCT04345289,nichlas hovmand,nichlas
Principal Investigator,"William Schilling, MD",Mahidol Oxford Tropical Medicine Research Unit,,NCT04303507,william schilling,william
Principal Investigator,"James Veltmeyer, MD",Therapeutic Solutions International,,NCT04421391,james veltmeyer,james
Principal Investigator,"Arnaud Leroy, MD","University Hospital, Lille",,NCT04405362,arnaud leroy,arnaud
Principal Investigator,"Roger A Alvarez, D.O.",University of Miami,,NCT04398290,roger a alvarez,roger
Principal Investigator,Jordon Thornes,"Laboratory for Personalized Molecular Medicine,",,NCT04391400,jordon thornes,jordon
Principal Investigator,"Wei-jie Guan, PhD",Guangzhou Institute of Respiratory Disease,,NCT04378712,wei-jie guan,wei-jie
Principal Investigator,"Anton Chau, MD",University of British Columbia,,NCT04366141,anton chau,anton
Principal Investigator,"Carlos J Chaccour, MD PhD",Clinica Universidad de Navarra and Barcelona Institute of Global Health,,NCT04390022,carlos j chaccour,carlos
Principal Investigator,"Girish B Nair, MD",William Beaumont Hospitals,,NCT04320511,girish b nair,girish
Principal Investigator,"Alexandre R Zlotta, MD PhD","University Health Network, Toronto",,NCT04439045,alexandre r zlotta,alexandre
Principal Investigator,"Garyfallia Poulakou, MD, PhD","National Kapodistrian University of Athens, Medical School",,NCT04398004,garyfallia poulakou,garyfallia
Principal Investigator,"Claire-Anne Siegrist, MD",Professor of vaccinology,,NCT04329546,claire-anne siegrist,claire-anne
Study Director,Chun C Pan,"Zhongda hospital, Southeast University, Jiangsu, China",,NCT04359251,chun c pan,chun
Principal Investigator,"Thibault Duburcq, MD","University Hospital, Lille",,NCT04347928,thibault duburcq,thibault
Principal Investigator,"Yogendra Kanthi, MD",University of Michigan,,NCT04391179,yogendra kanthi,yogendra
Principal Investigator,"Michael Yin, MD, MS",Associate Professor of Medicine,,NCT04448145,michael yin,michael
Study Chair,"Guido Iaccarino, MD",Federico II University,,NCT04331574,guido iaccarino,guido
Study Director,"Guido Grassi, MD","Inversity of Milan, BICOCCA",,NCT04331574,guido grassi,guido
Principal Investigator,"MariaLorenza Muiesan, MD",Università degli Studi di Brescia,,NCT04331574,marialorenza muiesan,marialorenza
Principal Investigator,"Claudio Borghi, MD",University of Bologna,,NCT04331574,claudio borghi,claudio
Principal Investigator,"Claudio Ferri, MD",University of L'Aquila,,NCT04331574,claudio ferri,claudio
Principal Investigator,"MASSIMO VOLPE, MD","Univerity of Rome ""La Sapienza""",,NCT04331574,massimo volpe,massimo
Principal Investigator,Leonardo Sechi,University of Udine,,NCT04331574,leonardo sechi,leonardo
Study Chair,"Giulio Carcano, Professor",Università degli Studi dell'Insubria,,NCT04375176,giulio carcano,giulio
Principal Investigator,"Giuseppe Ietto, M.D.",Università degli Studi dell'Insubria,,NCT04375176,giuseppe ietto,giuseppe
Principal Investigator,"Lorenzo Mortara, Professor",Università degli Studi dell'Insubria,,NCT04375176,lorenzo mortara,lorenzo
Principal Investigator,"Myoung-don Oh, MD",Seoul National University Hospital,,NCT04447781,myoung-don oh,myoung-don
Principal Investigator,"Eu Suk Kim, MD",Seoul National University Bundang Hospital,,NCT04447781,eu suk kim,eu
Principal Investigator,"Alejandro Llanos, MD, PhD",Universidad Peruana Cayetano Heredia,,NCT04414241,alejandro llanos,alejandro
Study Chair,"Eduardo Gotuzzo, MD",Universidad Peruana Cayetano Heredia,,NCT04414241,eduardo gotuzzo,eduardo
Study Chair,"Max Grogl, PhD",U.S. Naval Medical Research Unit Six,,NCT04414241,max grogl,max
Study Chair,"Patricia García, MD, MPH, PhD",Universidad Peruana Cayetano Heredia,,NCT04414241,patricia garcía,patricia
Study Chair,"Manuel Espinoza, MD",Instituto de Nacional de Salud,,NCT04414241,manuel espinoza,manuel
Study Director,Emilie Garrido-Pradalie,ASSISTANCE PUBLIQUE HÔPITAUX de MARSEILLE,,NCT04337008,emilie garrido-pradalie,emilie
Principal Investigator,"Francesco Passamonti, MD","Ospedale di Circolo e Fondazione Macchi, ASST Sette Laghi, Varese, Italy",,NCT04352556,francesco passamonti,francesco
Principal Investigator,"Diego Wyszynski, MD, MHS, PhD",CEO Pregistry,,NCT04366986,diego wyszynski,diego
Principal Investigator,"Resul Karakus, MD",Zeynep Kamil Maternity and Childrens Hospital Training and Research Hospital,,NCT04443140,resul karakus,resul
Study Director,"Marie de BOUTRAY, PH",UH MONTPELLIER,,NCT04355442,marie de boutray,marie
Principal Investigator,"Joseph Woo, MD",Stanford University,,NCT04381013,joseph woo,joseph
Principal Investigator,"Ivan Tancevski, Doz. Dr.","Medical University Innsbruck, Department Internal Medicine II",,NCT04416100,ivan tancevski,ivan
Study Director,"Ahmed M Abdul Ghani, MD",Lecture of Internal Medicine Hepatology & gastroenterology Unit,,NCT04447144,ahmed m abdul ghani,ahmed
Principal Investigator,"David Dayya, DO, PhD, MPH",Phelps Hospital - Northwell Health,,NCT04407260,david dayya,david
Principal Investigator,"Owen J O'Neill, MD, MPH, FUHM",Phelps Hospital - Northwell Health,,NCT04407260,owen j o'neill,owen
Principal Investigator,"Matthew Yocum, MD",University of Minnesota,,NCT04339998,matthew yocum,matthew
Principal Investigator,"Souhail ALOUINI, M.D., Ph.D.",CHR ORLEANS,,NCT04395924,souhail alouini,souhail
Principal Investigator,"Michel Slama, Pr",CHU Amiens,,NCT04377490,michel slama,michel
Principal Investigator,"Georgia Micha, Dr","Elena Venizelou General and Maternity Hospital of Athens, Greece",,NCT04432948,georgia micha,georgia
Principal Investigator,"Romaric Larcher, MD, PharmD, MSc",UH Montpellier,,NCT04393428,romaric larcher,romaric
Study Chair,"Antoni Torres, MD, PhD",Hospital Clínic de Barcelona,,NCT04390139,antoni torres,antoni
Study Chair,"Niels van Royen, MD PhD",Radboud University,,NCT04335786,niels van royen,niels
Principal Investigator,"Nicolas Nesseler, doctor",Rennes University Hospital,,NCT04397588,nicolas nesseler,nicolas
Principal Investigator,"André Vincentelli, professor",Lille University Hospital,,NCT04397588,andré vincentelli,andré
Principal Investigator,"Ammar Sarwar, MD",Beth Israel Deaconess Medical Center,,NCT04351191,ammar sarwar,ammar
Principal Investigator,"Bruno HOEN, Pr",Institut Pasteur,,NCT04325646,bruno hoen,bruno
Principal Investigator,"Thomas J Reiter, MD",Medical University of Vienna,,NCT04347694,thomas j reiter,thomas
Principal Investigator,"Annetine C Gelijns, PhD",Icahn School of Medicine at Mount Sinai,,NCT04371393,annetine c gelijns,annetine
Study Director,"Michael Mack, MD",Baylor Research Institute,,NCT04371393,michael mack,michael
Study Director,"Peter Smith, MD",Duke University,,NCT04371393,peter smith,peter
Principal Investigator,"Thanh Cheng, MD",Hope Biosciences Stem Cell Research Foundation,,NCT04349631,thanh cheng,thanh
Principal Investigator,"Annie SOBASZEK, MD","University Hospital, Lille",,NCT04371692,annie sobaszek,annie
Principal Investigator,"Kunling Shen, MD,PhD","Beijing Children's Hospital of Capital Medical University, China",,NCT04270383,kunling shen,kunling
Principal Investigator,"Tianyou Wang, MD,PhD","Beijing Children's Hospital of Capital Medical University, China",,NCT04270383,tianyou wang,tianyou
Principal Investigator,"Baoping Xu, MD,PhD","Beijing Children's Hospital of Capital Medical University, China",,NCT04270383,baoping xu,baoping
Principal Investigator,"Valbona Mirakaj, Prof.",University hospital Tübingen,,NCT04377334,valbona mirakaj,valbona
Principal Investigator,"Saad Nseir, MD,PhD","University Hospital, Lille",,NCT04359693,saad nseir,saad
Principal Investigator,"Genovefa Papanicolaou, MD",Memorial Sloan Kettering Cancer Center,,NCT04379492,genovefa papanicolaou,genovefa
Principal Investigator,"Annie SOBASZEK, MD","University Hospital, Lille",,NCT04362267,annie sobaszek,annie
Study Director,"Francois Pattou, MD",Centre Hospitalier Régional & Universitaire de Lille (CHRU),,NCT04391738,francois pattou,francois
Principal Investigator,"Delphine Garrigue, MD","University Hospital, Lille",,NCT04341792,delphine garrigue,delphine
Principal Investigator,"Annapoorna Kini, MD",Icahn School of Medicine at Mount Sinai,,NCT04397939,annapoorna kini,annapoorna
Principal Investigator,"Alessandra Del Felice, MD, PhD",University of Padova,,NCT04381338,alessandra del felice,alessandra
Principal Investigator,"Rafael Diaz, MD",ECLA- ICR,,NCT04328480,rafael diaz,rafael
Study Director,"Lauren Vitalie, BA",Soniphi LLC,,NCT04418544,lauren vitalie,lauren
Principal Investigator,"Saad Nseir, MD,PhD","University Hospital, Lille",,NCT04359706,saad nseir,saad
Principal Investigator,"Alexander Supady, MD, MPH",University Clinic Freiburg,,NCT04405973,alexander supady,alexander
Principal Investigator,"Gerry Gin Wai Kwok, MBBS","Queen Mary Hospital, Hong Kong",,NCT04356508,gerry gin wai kwok,gerry
Principal Investigator,"Katalin Burián, MD","University of Szeged, Institute of Clinical Microbilogy",,NCT04429620,katalin burián,katalin
Study Director,"Shoaib Ashraf, PhD","Massachusetts General Hospital, Harvard Medical School, USA",,NCT04347382,shoaib ashraf,shoaib
Study Chair,"Muhammad Ashraf, DVM, PhD","University Of Veterinary & Animal Sciences, Lahore",,NCT04347382,muhammad ashraf,muhammad
Principal Investigator,"Sohaib Ashraf, MBBS","Federal Post-Graduate Medical Institute, Lahore",,NCT04347382,sohaib ashraf,sohaib
Principal Investigator,"Muhammad Ahmad Imran, MBBS","Shaikh Zayed Hospital, Lahore",,NCT04347382,muhammad ahmad imran,muhammad
Principal Investigator,"Ayesha Hamayun, MBBS, PhD","Shaikh Khalifa Bin Zayed Al-Nahyan Medical & Dental College, Lahore",,NCT04347382,ayesha hamayun,ayesha
Principal Investigator,"James Neaton, PhD",University of Minnesota,,NCT04385251,james neaton,james
Study Director,"Hunter Gilles, MD",Bellerophon Pulse Technologies,,NCT04421508,hunter gilles,hunter
Study Director,"Geert Meyfroidt, MD, PhD",UZ Leuven,,NCT04429854,geert meyfroidt,geert
Principal Investigator,"Raphael Twerenbold, MD",Department of Cardiology and Cardiodiovascular Research Institute Basel (CRIB),,NCT04366765,raphael twerenbold,raphael
Principal Investigator,"Gabriela Kuster Pfister, MD","Department of Cardiology, University Hospital Basel",,NCT04366765,gabriela kuster pfister,gabriela
Principal Investigator,Béatrice RIU-POULENC,"University Hospital, Toulouse",,NCT04372680,béatrice riu-poulenc,béatrice
Study Director,"Hunter Gilles, MD",Acting Chief Medical Officer,,NCT04358588,hunter gilles,hunter
Study Chair,"Mahmoud Tantawy, MD",Misr University for Science and Technology,,NCT04323345,mahmoud tantawy,mahmoud
Principal Investigator,"Matthew J Memoli, M.D.",National Institute of Allergy and Infectious Diseases (NIAID),,NCT04334954,matthew j memoli,matthew
Principal Investigator,"Luis Ortega Paz, MD, PhD",Hospital Clínic of Barcelona,,NCT04359927,luis ortega paz,luis
Study Director,"Salvatore Brugaletta, MD, PhD",Hospital Clínic of Barcelona,,NCT04359927,salvatore brugaletta,salvatore
Study Chair,"Manel Sabaté, MD, PhD",Hospital Clínic of Barcelona,,NCT04359927,manel sabaté,manel
Principal Investigator,"Francesco Pugliese, MD, PhD",University of Rome Sapienza - Policlinico Umberto I Rome (Italy),,NCT04366089,francesco pugliese,francesco
Principal Investigator,"Aymeric LE NEINDRE, PT, PhD",Hôpital Forcilles,,NCT04373811,aymeric le neindre,aymeric
Principal Investigator,"Emanuele Nicastri, MD",Direttore Dipartimento di Malattie Infettive,,NCT04324021,emanuele nicastri,emanuele
Study Director,Hope Pharmaceuticals Medical Director,Hope Pharmaceuticals,,NCT04401527,hope pharmaceuticals medical director,hope
Study Director,"Solen KERNEIS, MD",Assistance Publique - Hôpitaux de Paris,,NCT04442087,solen kerneis,solen
Study Director,"Flore ROZENBERG, MD, PhD",Assistance Publique - Hôpitaux de Paris,,NCT04442087,flore rozenberg,flore
Principal Investigator,"Jean-Marc TRELUYER, MD, PhD",Assistance Publique - Hôpitaux de Paris,,NCT04442087,jean-marc treluyer,jean-marc
Principal Investigator,Veronique Michaud,Tabula Rasa HealthCare,,NCT04378881,veronique michaud,veronique
Principal Investigator,"Yupin Suputtamongkol, MD","Department of Medicine, Faculty of Medicine Siriraj Hospital, Mahidol University",,NCT04435587,yupin suputtamongkol,yupin
Study Director,"Pierre Fumoleau, PhD",Institut Curie,,NCT04369066,pierre fumoleau,pierre
Principal Investigator,"Simone Donati, Professor","University of Insubria, Varese",,NCT04402853,simone donati,simone
Principal Investigator,"Andrzej Januszewicz, MD, PhD",National Institute of Cardiology,,NCT04374110,andrzej januszewicz,andrzej
Principal Investigator,"Tomasz Hryniewiecki, MD, PhD",National Institute of Cardiology,,NCT04374110,tomasz hryniewiecki,tomasz
Principal Investigator,"Rafal Dabrowski, MD, PhD",National Institute of Cardiology,,NCT04374110,rafal dabrowski,rafal
Principal Investigator,"Saad Nseir, MD,PhD","University Hospital, Lille",,NCT04378842,saad nseir,saad
Principal Investigator,"Matthew Dallos, MD",Columbia University Irving Medical Center,,NCT04347226,matthew dallos,matthew
Principal Investigator,"Jean Ma Treluyer, MD PhD",Assitance publique - Hôpitaux de Paris.,,NCT04344379,jean ma treluyer,jean
Principal Investigator,"Paul C Cremer, M. D.",The Cleveland Clinic,,NCT04365153,paul c cremer,paul
Principal Investigator,Philippe CASSIER,Centre Leon Berard,,NCT04333914,philippe cassier,philippe
